att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
0.016028,0.003135,-0.012327,-0.004263,0.018617,-0.005979,-0.017243,0.008187,0.010647,0.003863,2
1.000771,0.995744,0.99696,1.000718,1.00443,0.992413,1.003658,0.996375,0.999477,0.99732,0
-0.001151,0.000412,-0.000865,0.000513,-0.000052,0.001067,0.000253,0.000628,0.00051,0.000139,2
0.792112,1.320371,1.466304,0.864212,1.412158,1.177892,1.015662,1.198715,1.117143,0.951096,0
-0.016701,0.005106,-0.016935,-0.012724,0.016573,-0.013798,-0.011385,0.005286,-0.012131,-0.013777,1
1.003516,0.985808,1.018776,0.987648,0.984323,0.989448,1.021174,0.984451,1.01581,0.990183,2
-0.017214,0.064351,-0.019501,-0.006645,0.016286,-0.047294,0.000699,-0.036052,-0.064117,-0.048922,3
1.150282,0.903092,1.000017,0.891661,1.114112,0.986253,0.904742,0.997713,0.996934,1.148112,3
0.006818,0.013985,0.004034,0.014523,-0.006838,-0.022487,-0.004205,0.020844,-0.02151,-0.021206,1
0.92413,0.929238,0.845782,0.909022,0.772099,0.921959,1.134828,1.009978,1.270153,1.182661,1
0.00454,0.00149,-0.007771,-0.00461,0.001942,0.007517,-0.003279,0.011635,-0.007738,0.004489,1
1.141595,0.944066,1.155794,0.983936,0.9259,1.050674,1.053552,0.844226,0.850494,0.907817,2
0.018762,0.010361,-0.036258,0.022578,-0.013489,-0.034776,-0.06251,-0.027557,0.035744,0.044355,3
0.99143,1.018349,1.000816,1.019002,1.01355,1.000919,1.017819,0.993181,0.990784,0.988286,1
-1.006996,0.710821,-0.164374,0.029005,-0.327893,0.151432,-0.357711,0.940514,-0.451763,-0.453641,2
0.927067,1.111259,1.033907,0.79082,0.80836,1.205611,0.951038,1.139307,1.165626,1.082038,2
0.265503,0.526054,-0.477644,-0.15289,0.211884,-0.036744,-0.358428,-0.001802,0.544589,-0.270994,1
1.050745,1.015687,1.036422,1.047633,0.941958,1.020034,0.994369,0.978793,0.999671,0.991006,0
0.516696,-0.370406,-0.439156,-0.092816,0.479773,-0.196785,-0.197243,0.410973,-0.029755,-0.137251,1
0.98682,0.825182,0.930451,1.143527,0.897062,1.292285,1.332574,1.003336,0.883289,1.056087,3
0.071173,0.058815,-0.042015,-0.103313,-0.072308,-0.009139,0.026163,0.109578,-0.109307,0.006127,3
1.124726,1.00672,0.882124,0.890703,0.893533,1.059715,1.050629,1.003301,1.021409,0.948112,1
-0.152662,-0.186097,0.197967,-0.106373,-0.18891,0.054754,0.196139,-0.167283,-0.090934,-0.177492,3
0.948958,0.970388,1.207721,0.807946,1.045483,1.014483,1.144624,0.750436,0.798504,1.04481,3
-0.000732,0.198434,-0.015261,0.157824,-0.139695,0.197359,-0.064729,-0.019116,0.041728,-0.188564,1
1.157435,1.157243,0.814362,1.075742,0.848002,1.142798,0.828915,1.068024,0.941914,0.93941,1
0.021535,0.022128,-0.08708,-0.066811,-0.062098,-0.023158,-0.087117,-0.002527,0.080975,-0.01059,2
0.212292,1.615873,0.978391,0.783885,0.423013,0.038866,0.60747,1.524888,0.18711,1.490716,1
0.095604,-0.07109,0.010139,0.096925,0.052965,-0.135452,0.058699,-0.091667,0.064573,0.086478,2
0.630659,0.926008,1.034384,1.082454,0.587293,0.834775,0.916583,1.264576,0.5791,1.126893,2
0.198773,-0.098539,-0.071191,-0.076332,0.077231,0.090124,0.172018,0.104606,-0.148429,-0.119398,3
0.852858,1.007235,1.045301,1.21241,1.000656,0.962515,0.884707,1.224918,1.026853,0.857662,3
-0.054265,-0.044727,-0.051372,0.027802,-0.018114,-0.036512,-0.001867,0.698645,-0.008076,0.023343,3
0.962948,1.015701,0.978342,1.019312,0.969634,0.991079,1.028346,1.013826,1.018277,0.982074,3
0.082406,0.011533,0.111657,0.08092,0.01091,0.025825,-0.073173,0.106047,0.021503,0.023889,1
1.02374,1.064196,0.944795,1.131575,0.940559,1.056696,0.880115,0.966797,0.896049,0.892795,1
0.039179,0.044644,0.790689,0.041875,-0.042415,0.00081,-0.019039,-0.041148,-0.038775,-0.041899,2
1.008279,1.0054,1.017959,0.984593,0.991208,1.014592,1.013568,1.018891,0.987043,1.003947,0
0.131734,0.220015,0.210058,0.006431,-0.182341,-0.113865,0.07377,0.436261,0.134397,0.02162,3
1.367005,0.918441,1.960669,0.814159,1.617921,1.760734,0.970478,1.631296,0.377002,1.891523,1
0.503596,-0.609873,0.845351,0.106799,-0.301485,0.076935,0.097825,-0.374985,0.637842,0.281022,2
0.998133,1.033247,0.986102,0.987763,1.014458,1.016977,0.967017,0.981729,1.025447,0.994825,1
0.039145,0.026085,0.012127,0.03408,-0.028927,-0.024355,-0.02654,-0.023226,0.003838,0.0459,3
0.944211,1.094544,1.048828,1.001013,0.958187,1.026769,0.916804,1.061472,0.987765,1.042823,1
-0.142779,0.281515,-0.259934,0.099056,-0.217674,-0.207629,0.260214,0.040255,-0.014758,0.26652,0
1.055584,1.071482,0.954486,1.074474,1.056642,1.056641,0.955561,1.009849,1.089062,0.953434,2
0.974862,0.265951,0.299904,0.208127,0.693617,-0.163555,-0.574182,0.252254,0.634103,-0.691664,1
1.013149,1.006053,1.014462,1.022803,1.024396,1.021947,1.000187,1.006476,1.020564,0.994478,2
0.361949,-0.392086,0.219637,0.06138,0.235391,-0.042372,0.414861,-0.130049,-0.081709,0.277722,1
0.972179,0.949506,0.955501,0.955791,0.967737,1.058588,1.039007,1.070336,0.91958,1.01408,1
-0.039116,0.044434,0.029444,0.048828,0.055662,-0.070964,0.0643,-0.04839,0.068493,0.047438,3
0.953496,0.875755,1.195758,0.963253,0.826575,1.059103,1.251296,1.099389,0.973203,1.024407,1
-0.10389,-0.127956,-0.084121,-0.113415,0.062483,-0.133004,-0.107089,0.198229,-0.018997,0.104608,0
1.050692,1.072705,1.004145,1.034939,0.923415,0.986071,1.007932,0.940198,1.022008,1.060133,3
-0.313522,-0.231892,0.302635,-0.16628,0.075303,0.252397,-0.357613,0.017706,0.031344,0.197321,2
1.011798,1.009096,0.989677,1.011919,0.993636,1.005523,1.013449,0.993676,0.97559,1.027865,3
-0.017129,0.159613,0.141887,-0.078164,0.153936,0.102539,0.049716,0.116846,-0.063647,0.138354,1
0.823174,1.164858,1.087295,0.75424,0.997124,1.283863,0.716809,0.920334,1.250922,0.973017,2
-0.068993,-0.349686,0.273314,-0.217825,0.629919,-0.373926,-0.300833,0.053418,-0.2285,0.394399,3
-0.079822,0.877046,0.648022,0.964991,1.041535,1.166662,1.249025,1.244948,1.231737,0.717685,1
0.124641,0.065589,-0.085232,-0.102137,0.129356,0.214498,0.013962,0.755346,0.006262,-0.195609,3
1.091535,0.973029,1.120593,0.94395,1.06021,1.055823,1.080339,1.081637,0.922749,0.833671,2
0.780927,-0.359854,0.410934,0.246393,0.425026,0.140434,0.208001,-0.376192,0.359222,0.094549,1
0.79533,1.202328,1.098154,0.523481,0.730294,1.251671,0.823327,1.429226,0.744025,1.122918,2
-0.059905,0.022717,-0.062208,0.052316,0.038543,-0.012141,0.012354,-0.033079,-0.072577,-0.050879,3
1.021201,1.051681,0.98924,1.066822,0.997655,0.936371,0.927949,0.951049,1.05351,0.944639,2
-0.035762,0.096926,-0.103549,-0.067244,0.022761,0.114099,0.077086,0.027775,0.014108,0.12774,0
0.647244,0.902614,1.023828,1.27191,1.266129,0.842156,1.002541,1.315975,0.586676,1.207489,1
-0.083917,0.033898,0.075151,0.044633,-0.014413,0.031015,-0.056701,0.030579,0.069929,-0.034413,2
1.177709,0.976961,0.743868,1.107205,0.708627,0.940274,0.789916,0.838519,0.90992,1.010959,1
-0.065423,-0.012076,-0.122392,-0.063104,-0.099887,-0.106897,0.079601,0.098394,-0.0263,0.103328,2
0.872498,1.053616,1.111953,0.96867,0.906675,1.052776,1.065285,0.924057,1.125143,0.951769,2
0.05492,-0.205424,0.051551,0.069601,0.144285,-0.017176,0.168272,-0.231958,0.059757,-0.225703,0
0.886328,1.06368,1.209612,0.930164,0.706618,1.000492,0.926057,1.075802,1.149351,0.849265,2
-0.011239,-0.028114,0.003859,0.00061,0.006502,-0.026818,0.029186,-0.000802,-0.015184,0.025062,1
0.900902,0.993192,0.97537,1.066292,0.921515,1.094439,0.908518,0.961325,1.080253,0.974516,1
0.021686,-0.016824,0.063574,0.068514,-0.034167,-0.066812,0.529946,0.037571,0.083959,-0.082811,0
1.026562,0.959512,1.070869,0.936178,1.015962,0.986826,1.054126,1.045468,1.004304,0.97842,1
0.048676,-0.070342,-0.030921,-0.070612,-0.061446,0.050578,0.051036,-0.020351,-0.048369,-0.026025,1
1.064861,1.127606,1.012749,1.145773,1.07623,1.146096,0.854896,0.898988,0.881181,1.075994,1
0.004181,-0.062053,0.063872,-0.044385,0.068324,-0.078143,-0.002092,0.064121,0.033486,0.025518,1
0.693235,0.662975,1.311965,1.019611,1.245841,1.108516,0.92837,1.191466,0.459528,0.970291,1
-0.00644,0.005323,0.032985,-0.004087,-0.015443,-0.03243,0.035541,-0.000499,-0.017566,-0.005093,0
1.009981,0.995453,1.019252,1.017929,1.025414,1.003835,1.007196,0.982597,0.983831,1.025227,2
-0.01842,0.020388,-0.149668,-0.100897,-0.284395,0.228089,0.182548,0.256542,0.139239,-0.129474,1
0.936688,1.232316,1.177563,0.863271,1.203986,1.199292,1.25637,0.90928,1.071088,1.182324,1
0.058411,0.045687,-0.078996,-0.158904,0.000313,-0.03159,-0.093765,-0.070634,-0.136124,-0.002663,3
0.507754,0.6662,0.476852,0.639075,0.663029,0.894382,0.433773,1.387935,1.321579,0.40889,2
-0.025348,0.006563,-0.042389,0.048754,-0.014827,0.050077,0.039598,0.030678,0.000219,0.023335,3
1.079279,0.940084,0.936726,1.065906,1.089784,0.903107,0.899096,0.966931,0.945908,1.090809,2
-0.049156,-0.154807,-0.255044,-0.087,0.201449,0.265905,0.279364,-0.125665,0.073458,0.131084,2
1.063005,1.021009,1.000038,0.793632,0.936108,1.063425,0.87101,1.063302,0.81699,1.165183,1
0.024021,-0.088751,-0.117117,0.115949,0.062952,0.067263,-0.011702,-0.017468,0.143548,0.055929,3
1.035592,1.127354,0.978609,1.043235,0.986646,0.964006,1.10444,1.044215,1.131066,1.04483,1
-0.115978,-0.065968,-0.220884,-0.238083,-0.208822,-0.295359,-0.181657,-0.069714,-0.039835,0.155712,1
0.84707,0.977091,0.874186,0.924681,0.979363,0.732471,0.523326,1.469184,0.592181,1.435424,1
0.25291,-0.201039,0.2024,0.012379,-0.175309,-0.241782,-0.219984,-0.247244,0.031606,-0.125597,3
0.984728,1.002994,0.977446,0.995527,0.982825,1.039884,1.025263,1.034377,0.952141,0.959209,0
-0.012911,-0.044539,0.041974,-0.007126,0.009414,-0.015077,-0.027339,0.019104,0.04831,-0.047318,2
1.002258,1.005173,1.009139,1.000512,0.995875,1.000505,1.003027,1.003655,0.992956,1.008076,2
-0.060366,-0.022948,0.112787,-0.104039,0.065157,-0.045428,0.06224,-0.049735,0.060256,-0.125952,2
1.002862,0.996853,1.005978,0.998193,1.00605,0.996498,0.995637,0.998854,0.996288,0.996841,0
0.053887,-0.079551,-0.101134,-0.08842,-0.079069,0.011025,-0.138344,-0.065795,-0.085195,-0.12722,1
0.952371,1.092066,0.975514,0.950862,1.084626,0.930086,0.982424,0.980287,0.939021,0.961659,3
0.001782,0.013117,0.026184,0.011595,-0.015009,0.029602,0.041845,-0.014972,-0.012506,0.016129,1
0.413729,1.132199,1.438001,1.359153,0.71547,0.93375,1.030035,1.019501,0.872859,1.139694,2
-0.001196,-0.007314,0.010957,0.010896,-0.000871,-0.002664,-0.004059,-0.002489,0.001679,0.006289,1
0.954744,0.872006,0.971869,0.88393,1.06543,0.855679,1.081572,0.889346,1.178318,0.858431,3
0.000498,-0.000292,0.002209,0.002855,-0.000411,0.004347,-0.004217,-0.000877,0.000971,-0.002821,2
1.027555,0.954255,0.959372,0.957892,0.981844,1.041114,1.038001,0.973613,0.976511,1.028372,1
-0.194758,0.187044,0.037731,-0.059175,0.42816,0.228471,-0.040684,-0.378294,0.070272,-0.115995,0
0.701965,0.792697,0.662238,1.143402,0.526362,0.593354,1.226099,1.075746,1.075367,1.404992,2
0.001002,-0.004083,-0.00148,0.004317,-0.001799,-0.004839,0.001939,0.005729,0.004248,-0.00402,2
0.017118,0.645379,1.474112,0.696814,1.362936,1.133806,0.971547,1.316174,1.220953,0.920412,1
0.039062,-0.070793,0.000536,-0.14551,0.018458,-0.035236,-0.136558,0.190507,-0.14458,-0.21728,0
1.043957,1.055539,0.885691,0.948596,1.025572,0.986936,0.919998,0.901857,0.960332,0.924692,1
0.473558,0.466789,-0.349473,0.351853,0.55945,-0.298815,-0.087549,-0.267868,-0.470847,-0.102295,3
1.164851,0.753848,1.188277,0.967547,1.184676,1.293821,1.345182,0.932559,1.119435,1.061142,2
0.036497,-0.025375,0.027897,0.018996,-0.016039,-0.048878,-0.059119,0.007148,0.029229,-0.072323,3
0.505037,0.637679,0.892345,0.574705,0.536335,1.031129,0.816326,1.387527,1.590684,0.832297,2
0.071404,0.21759,0.194859,0.118695,-0.163728,0.135543,0.17912,-0.102495,0.15235,0.051746,2
0.999916,1.000037,1.000064,1.000111,0.999891,1.000139,0.99984,0.999905,0.999868,0.999794,3
0.126579,0.05141,0.208722,0.127155,0.211796,-0.030575,0.167095,0.15957,0.165184,0.08566,3
0.956569,1.021349,1.071101,0.936385,0.959369,1.074949,0.994812,0.939944,1.002312,0.965055,2
0.054166,0.005919,0.077814,0.005134,-0.076237,-0.121302,-0.021322,0.007768,0.042011,-0.004343,2
1.115391,0.896244,1.109951,1.124849,1.11129,1.036404,0.930076,0.906341,1.002204,0.999457,0
0.191725,-0.209081,-0.099089,-0.222158,-0.029904,-0.224,0.053932,0.093512,-0.124823,0.069931,1
1.12938,1.167231,0.934726,0.925449,0.988547,0.869746,1.144563,1.087674,0.936959,0.953552,0
0.121267,-0.04166,0.011215,-0.00226,0.003605,0.11348,0.042812,-0.025576,-0.019313,0.049897,1
0.932345,0.906345,1.193099,1.203344,0.830579,0.979294,1.006605,1.15043,1.19928,1.269204,1
0.729501,0.773345,-0.787684,0.164289,0.642987,-0.261948,-0.240615,0.850801,0.715412,0.817046,1
0.821552,0.838264,1.071957,1.006515,0.877447,0.858277,1.067731,1.098708,0.845439,1.028821,2
-0.180799,0.01702,0.128392,-0.215,-0.072935,0.28808,-0.178578,0.012715,-0.053869,-0.192198,0
1.00813,1.011138,0.995542,0.991918,0.987022,1.014484,1.012267,1.007542,1.014398,0.986582,3
-0.078567,-0.101047,-0.114058,0.102249,-0.105125,0.076308,0.050851,0.001678,-0.019431,-0.03515,1
1.155942,0.871906,1.247704,1.460451,0.901599,0.979464,0.536835,1.071226,0.721512,0.97181,1
-0.057641,0.049018,-0.159967,-0.027616,-0.168951,-0.08723,-0.061729,0.100945,-0.001772,-0.045944,1
1.404198,0.441544,1.53597,1.457629,0.467936,1.064613,0.671572,1.697979,1.497614,0.379049,1
0.003081,0.118793,0.163769,-0.056293,0.101544,0.08816,-0.147989,-0.11207,0.019866,-0.163652,1
1.029328,1.005867,0.989722,1.012917,0.989553,0.998692,1.015,1.01279,0.964364,1.029156,1
-0.025093,0.005745,-0.019633,0.082563,0.020628,-0.032713,0.030393,0.023355,-0.023053,-0.040374,2
1.207277,1.071827,1.260589,0.902435,1.073686,0.914166,0.904997,1.119193,0.937926,1.232389,2
0.029033,0.063036,0.035321,-0.06444,-0.040725,-0.030988,0.06201,0.035403,-0.066409,0.052762,2
0.684896,0.756625,0.975259,1.25597,1.379654,0.69166,0.68391,0.715777,0.861683,0.697696,1
-0.055135,0.021466,0.027232,0.034562,-0.039525,-0.045169,0.018179,-0.021746,0.059637,-0.060496,1
1.479051,1.328964,0.89419,0.52307,0.555462,0.947372,1.896437,1.166976,0.097246,-0.225808,2
-0.018247,0.046266,-0.115199,0.054606,0.177537,0.051709,-0.026008,-0.065006,0.009827,0.103391,2
0.975747,1.448166,1.409124,1.040895,1.15166,0.892442,1.424445,0.552611,0.871692,1.310687,0
-0.62932,-0.73403,-0.884237,0.578455,-0.099817,0.01177,-0.143589,-0.324262,0.190077,-0.863914,3
1.015135,1.086455,0.903196,0.87341,0.899146,0.95604,0.926602,0.932742,0.937608,0.975567,0
-0.008011,0.072988,0.042851,0.026339,-0.018776,-0.009058,-0.059106,-0.035815,0.059884,0.082915,1
0.808718,1.121528,0.955944,0.870365,1.137469,1.166673,0.829184,0.828099,1.182309,1.13871,2
0.2559,0.159471,0.322583,0.128342,-0.363977,-0.152211,0.250297,-0.190249,0.287825,0.446862,1
1.009553,1.003885,0.997877,1.014357,1.002146,0.991874,1.008367,0.985704,0.986746,0.981893,2
-0.012127,-0.179181,0.102045,-0.03693,-0.052745,0.15501,0.136043,-0.162089,0.054723,0.136824,2
1.011493,1.026297,1.014335,0.980679,0.989017,1.014325,0.974852,1.022453,0.992158,0.991508,1
0.012807,-0.000424,0.021624,0.015358,-0.0158,0.002098,-0.014722,-0.010244,-0.00674,0.016272,2
0.808737,1.132688,0.848706,1.206082,0.740562,1.614393,1.365873,0.766232,0.555595,1.196219,1
-0.051956,-0.10072,-0.151103,0.121866,-0.07087,-0.05885,-0.137027,0.116778,-0.156327,-0.081881,2
1.126063,0.835539,1.047469,0.877795,0.836657,1.086982,0.971089,0.835996,1.046421,0.987081,3
0.023477,-0.014926,-0.018492,-0.02437,0.033184,-0.033728,-0.019773,-0.025662,0.020067,-0.013144,2
1.074878,1.063627,1.012743,0.959555,0.95243,0.945931,0.980553,1.063037,1.053319,0.998055,1
0.061457,-0.016095,0.025479,-0.065231,0.000823,-0.002245,0.062124,0.013027,-0.006292,-0.026872,0
1.033665,1.020596,1.034401,0.997276,1.002832,1.046159,0.98182,0.985145,1.043987,1.043586,2
0.12856,0.088895,0.012173,0.086869,-0.112924,0.110537,-0.149412,-0.113263,0.130095,0.097242,0
0.966774,1.019839,0.997653,0.987729,1.017105,0.959843,0.996797,1.030974,1.02913,1.028461,2
0.756226,-0.524212,0.409834,-0.361641,-0.584568,-0.163592,0.571497,-0.387277,0.103468,-0.680566,1
1.032325,1.176658,1.099862,0.970699,0.946561,0.980994,1.122562,1.05305,1.035056,1.151404,2
0.045457,0.065339,0.072799,0.031389,0.082964,0.008271,-0.023409,-0.057094,-0.027191,-0.0614,0
1.126332,1.04838,0.937965,1.189094,0.788465,0.979277,1.062435,1.085955,1.057308,1.056709,2
-0.291049,-0.221986,0.33604,0.495971,-0.540261,0.66256,0.576073,-1.056227,-0.512061,-0.528768,1
1.009735,1.16671,0.700009,1.164731,0.724615,0.856655,0.74338,0.908898,0.995662,0.78796,1
0.101908,-0.07132,-0.094802,0.033111,-0.105616,-0.028019,-0.009891,0.082867,-0.108031,0.061771,1
0.98609,0.968323,0.965568,0.980763,1.009403,1.000136,0.992936,1.03424,1.023453,0.978496,1
0.241248,0.31313,0.271477,-0.449998,-0.439574,-0.201331,0.322171,0.004796,-0.083359,-0.358489,2
0.958656,1.010342,1.017498,1.003351,0.979614,0.99327,1.041453,1.003001,0.97692,1.040531,1
-0.040357,-0.071682,0.02664,0.015464,0.045245,0.031606,-0.088545,0.018351,-0.002633,-0.059265,0
1.200008,1.198611,1.068553,0.989733,0.848803,0.661419,0.697067,1.292624,0.852277,1.135748,1
0.001557,-0.023606,-0.015843,0.022545,-0.001162,0.005688,-0.016141,0.013043,-0.009487,0.007539,3
1.041406,1.034239,1.060037,0.955389,1.026907,0.950195,1.029482,0.963677,0.961562,1.03887,3
0.001625,-0.028953,0.011432,-0.053456,-0.053684,0.059944,-0.032184,-0.015638,0.045854,0.065248,3
0.945706,1.073184,0.888117,1.024496,0.941448,0.910419,1.053194,1.115595,0.907238,1.115252,0
-0.023909,-0.01575,0.024505,0.014461,0.005551,0.023636,0.026108,-0.000665,0.002681,0.020394,0
0.982842,0.840376,0.793853,1.041381,1.217831,0.918504,1.059442,1.203745,1.074322,0.812336,3
-0.050783,0.001508,0.036081,-0.029686,0.007355,0.025987,0.05036,-0.003096,0.039515,-0.044258,0
1.327819,0.91371,1.163673,0.505508,1.010205,1.580577,1.07961,0.970382,0.67476,0.821877,2
0.547372,0.464696,-0.22098,0.031764,0.091715,-0.683972,-0.060845,-0.680787,0.082386,0.303408,2
1.222215,1.245273,0.92939,0.709422,1.267753,1.157599,0.97639,0.808365,0.898302,0.954643,1
0.035216,-0.142261,0.010091,0.044544,-0.026278,0.022907,0.043978,0.008073,0.157024,-0.125405,1
1.000043,1.000452,0.999531,0.999625,1.000645,0.999742,1.000346,1.000373,1.000728,0.999752,3
0.085218,-0.154218,0.047426,0.160922,-0.137186,0.089596,0.118641,0.095144,0.018907,0.045255,1
0.997907,0.905368,0.996017,0.890793,1.091458,1.10031,0.959961,0.891205,1.089835,0.938966,2
0.009899,-0.027281,-0.000684,-0.036398,-0.052108,0.035462,-0.018683,0.037506,-0.031147,-0.013358,1
1.015051,0.982129,0.996624,0.990816,0.999195,1.008267,1.018254,0.998522,0.999021,0.990554,0
0.337441,0.255248,-0.263903,0.112648,-0.081764,-0.020005,-0.120402,-0.281525,-0.328897,-0.192924,3
1.3091,1.06736,0.829597,1.162419,0.701091,1.244608,0.763495,0.910897,0.770599,0.89529,3
-0.205066,0.175989,0.059635,-0.148644,0.22787,0.127615,-0.046443,-0.09772,0.051972,0.074377,1
0.998065,1.048903,1.042603,1.101447,1.075633,1.071654,0.888875,0.996107,1.006966,1.110449,2
0.220638,0.281081,0.282723,-0.125858,-0.201039,0.202804,-0.01841,0.098614,-0.148637,0.277211,1
0.995775,0.995178,1.002248,1.007704,1.007622,0.987515,1.011771,0.993739,0.996187,0.998566,0
-0.439431,-0.233804,0.412499,-0.036234,0.234781,0.133847,0.375872,0.424599,-0.247426,-0.165396,2
1.477551,1.231212,1.00055,1.472837,1.25671,1.214654,1.579011,0.293168,0.924212,0.605397,3
-0.228475,0.167823,-0.083456,0.000715,0.26117,-0.252686,0.196913,-0.120859,0.149252,-0.038198,0
1.000288,1.000172,1.000067,0.999988,0.999946,0.999723,0.999773,0.999888,1.000228,1.000122,3
0.095054,-0.119252,0.006456,-0.111889,-0.051948,0.036968,-0.019494,0.038677,-0.065349,0.110256,1
1.093322,1.094929,0.928605,0.956762,0.85374,1.034962,0.92664,1.007779,1.075536,1.126472,0
0.134747,-0.347978,-0.201096,-0.184615,0.332705,-0.183371,-0.286655,0.387809,0.210663,-0.362769,2
1.064902,0.999548,0.961022,1.135826,1.02271,0.904318,0.896075,1.061212,0.878593,1.065208,0
1.246929,-0.824619,-0.703709,0.095687,-0.267207,-0.656538,-0.81208,-0.386402,0.052095,0.486179,1
1.109354,1.257905,0.640141,1.004216,1.249163,0.68442,1.148823,0.836579,1.266268,1.178773,1
0.272591,0.211515,-0.323807,0.291933,0.009509,-0.210714,0.352573,-0.110158,-0.076526,-0.30108,3
1.01024,0.99953,1.006021,1.001307,1.013306,1.013582,0.997756,1.005583,1.00226,1.007472,1
-0.224942,-0.044759,0.116443,-0.068326,-0.186888,-0.078772,-0.162668,-0.06362,0.13173,-0.115013,0
1.359849,0.801919,0.772433,1.054081,0.794651,1.059052,1.234707,0.970311,0.762173,1.011045,3
-0.002135,0.062034,0.007687,0.038922,0.034754,-0.035442,0.063786,0.054072,-0.001144,0.03243,3
0.938404,0.836265,1.164493,1.058592,0.893343,0.868741,1.143048,0.893158,0.946943,0.910647,0
-0.041485,-0.084544,0.127562,-0.091269,0.032577,0.053781,0.11842,0.864357,-0.163674,0.042075,3
0.98628,1.029381,1.012109,1.004185,1.007289,0.978909,1.00957,1.005096,0.996392,0.967435,0
-0.582987,0.311278,0.224877,-0.470718,-0.105345,-0.230625,-0.577583,-0.110836,0.040202,0.027286,0
1.020902,0.986421,1.024821,0.992175,1.008883,1.008384,1.018063,0.982047,0.996783,1.01424,1
1.721727,1.114221,0.493467,-0.398016,-0.167945,0.150656,-0.143968,0.134405,0.301524,0.158524,1
0.981028,0.985463,1.003686,0.994048,0.983008,1.019741,1.001169,0.980447,0.981714,1.013722,2
-0.072197,0.049349,-0.007728,0.082075,-0.008753,-0.068505,0.097431,-0.087421,0.099945,0.223953,2
0.844683,1.005709,1.029237,0.887223,0.80746,0.84742,0.922929,0.828956,1.292702,0.810067,0
-0.115799,0.357896,0.448415,-0.150671,0.30827,0.412825,-0.292666,-0.281262,0.401733,0.096872,1
1.129825,0.928411,0.831747,1.041839,1.123825,0.953278,0.991893,1.198926,0.859874,1.158999,2
