Roll Angle of Motion Sensor,Pitch Angle of Motion Sensor,Yaw Angle of Motion Sensor,Velocity in Bow Direction of Motion Sensor,Roll Velocity of Motion Sensor,Pitch Velocity of Motion Sensor,Salinity,Temperature,Depth,Velocity,Thrust in X-axis,Thrust in Y-axis,Thrust in Z-axis,Moment about X-axis,Moment about Y-axis,Moment about Z-axis,Oxygen Concentration,Carbon Dioxide Concentration,Cabin Pressure,Cabin Temperature,Cabin Humidity,Emergency Hydraulic Source Pressure,Backup 2,Backup 3,Label
0.347887929,0.252268209,82.90224082,-0.006429802,-0.008842701,0.009127656,0.187157557,28.24449039,2.289967418,1505.753098,0.000857427,-0.003952614,0.005756085,0.029146613,0.026892574,0.004523047,9.779277863,-0.005976194,101.9053362,28.36210439,49.16154226,0.005840014,-0.005299889,0.007986446,2
-0.344592031,0.226071391,109.3795469,-0.013877602,-0.011719296,0.017941702,0.148735747,28.27538439,1.846355694,1505.907937,-0.008255287,0.033010074,-0.012929966,0.001617944,-0.010009113,-0.033600629,10.30479056,0.035897358,101.8685092,28.39243252,49.22600914,0.000460666,-0.052138247,0.005622908,2
-0.870769945,0.427006426,112.3104944,0.010781221,0.016164538,0.016346798,0.233833058,28.23469295,2.120068284,1506.300589,-0.019043454,0.002647028,0.009524873,-0.010087023,-0.035294899,0.005968972,10.80951943,-0.013503629,101.9077491,28.38826424,49.21985878,0.009340354,-0.084526099,0.001827521,2
-1.182842728,0.580126284,91.98301027,-0.018177564,-0.01020067,0.008560021,1.010784212,28.26505238,2.436248941,1510.891733,-0.013453204,0.01621749,-0.009838788,-0.000921098,-0.03302052,-0.003870462,11.33187855,0.050357535,101.9255993,27.92472392,48.82189209,0.010819089,-0.043116009,-0.022479697,2
-1.028154013,0.624402189,64.794155,-0.003058341,-0.014365482,-0.034316677,2.128851975,28.23221996,2.333924594,1517.940917,0.011421974,0.021492219,-0.006361668,-0.00728457,0.011484117,-0.017857894,11.80688942,0.026325362,101.9191758,27.87770213,48.81081911,-0.017486376,-0.063326721,0.029699416,2
-0.475405094,0.609656453,43.86387345,0.009806653,0.03289437,-0.021875424,1.19356793,28.23726743,2.25890143,1511.974854,-0.015686235,0.027312055,0.018670075,0.027588316,-0.044871041,-0.013754571,12.32592777,0.031099151,101.913445,28.0900222,48.40323054,0.012820078,-0.087541822,0.056549212,2
0.206742161,0.695903878,33.52191206,-0.007893731,0.015448188,-0.012712524,0.284490235,28.27170259,2.293370903,1506.320835,-0.034315349,0.002873719,-0.00729813,0.017583744,0.020007183,0.012859461,12.79789388,0.006576341,101.8955219,28.33746467,48.34933028,0.000574123,-0.053058243,0.018348736,2
0.639584951,0.686359829,30.99290031,0.016204434,0.017972587,-0.030622605,0.157868229,28.22391035,2.046740286,1505.887498,0.016760133,0.002514604,0.000652358,-0.004676162,-0.018053284,-0.003759154,13.29205513,0.088152646,101.9170822,28.334762,48.29179236,-0.023567771,-0.061398557,0.0059475,2
0.621365678,0.472392604,36.65407156,0.010597765,-0.018308099,-0.036344319,0.159364247,28.24433115,1.997457274,1505.793988,0.005764625,0.014723618,-0.00404768,0.028206703,0.00184444,0.02250224,13.83660017,0.000207052,101.9063517,28.38824096,48.2446503,-0.017627167,-0.047157099,-0.001612299,2
0.1120704,0.240464075,53.73911804,0.021034256,0.000692906,-0.003455536,0.158175867,28.24000298,1.895533623,1505.742725,-0.003868678,-0.015171051,-0.017587917,-0.03676449,0.009417617,-0.016244531,14.32701432,0.020280966,101.8946258,28.37898071,48.25777343,-0.013111293,-0.028680895,0.037672866,2
-0.639452272,0.116308868,85.64798643,0.031531778,0.004335656,0.003106554,0.154012896,28.23690784,1.938185121,1505.817679,0.00422081,-0.022530572,0.040102431,-0.003240242,0.013595619,-0.018516724,14.79340254,0.023732228,101.9103788,28.36358695,47.99606887,0.03497334,-0.042343492,-0.006463566,2
-1.376896427,0.21613263,107.6492136,-0.003469848,-0.020696554,0.024042047,0.255090756,28.21622604,1.80729391,1506.157325,-0.015630177,-0.014201173,-0.002337395,-0.004520706,0.000354778,0.008513336,15.29986103,-0.00492252,101.9101027,28.38269906,47.7994215,0.00487003,-0.073989366,0.048444139,2
-1.86210644,0.371556144,104.3925176,0.023581627,0.001335345,-0.01791473,2.037666779,28.23667847,2.255107988,1517.229973,0.028132894,0.009513254,-0.001625025,0.003752578,0.001759873,-0.026974399,15.81263342,0.059992772,101.9041653,28.35862711,47.79543231,-0.026158092,-0.035405693,0.032620272,2
-1.759358249,0.587140298,81.59481351,0.025141406,-0.007862917,-0.000214955,2.701995015,28.23843995,2.240084373,1521.642335,-0.008046901,0.04240075,0.003438741,-0.022736652,-0.016616664,-0.007637151,16.32051812,0.017992111,101.9157258,28.35829866,47.77649597,-0.010436007,-0.047333893,-0.0147066,2
-0.982167648,0.700299105,55.93377404,0.01046967,0.007770898,0.003514012,2.673214047,28.24404135,2.19467813,1521.075096,0.016982817,-0.010697279,0.035621277,-0.006845136,-0.003735086,-0.016927868,16.77681018,0.030040256,101.9104653,28.35723964,47.75055291,0.001297805,-0.058476636,0.045166484,2
0.077648205,0.755885506,42.63467597,-0.016484366,0.027145933,-0.009691116,1.220999779,28.24213925,2.34723782,1511.951331,-0.036048477,0.00319261,-0.006876234,0.04461412,0.008333809,0.014544496,17.32442097,0.055675836,101.8994213,28.38608124,48.18152542,0.004214988,-0.073351417,-0.02619669,0
0.957955258,0.668426288,38.96461214,-0.017927575,0.051522687,-0.028876901,0.279395665,28.24276364,2.229931306,1506.297749,0.034988542,0.03032593,-0.004858105,0.001903685,0.002138145,-0.015369173,17.80222428,0.03415298,101.9187436,28.41180208,47.97890127,0.01080924,-0.07126187,0.030842169,0
1.258913964,0.551247451,43.32971172,-0.022821075,0.018246458,-0.019175818,0.201472166,28.24004374,2.407802152,1505.975877,0.036288234,-0.034235737,-0.008855399,0.002179199,0.00732309,0.004209714,18.26877551,0.003364558,101.8914351,28.35673663,47.72256642,-0.006873386,-0.047681683,-0.005591208,0
1.023808541,0.380402469,53.74619596,-0.009181722,-0.052984782,-0.012240622,0.171995026,28.23681107,2.242636518,1506.109055,-0.011045515,0.011109376,0.015639358,0.002600713,-0.014364029,0.007025425,18.7798181,0.023087995,101.9069663,28.38601304,47.7586179,0.005774852,-0.058887282,-0.021654996,0
0.210758637,0.39235782,66.76846021,-0.027157082,-0.024906069,-0.010826522,0.217902918,28.25980271,1.685486637,1506.204815,0.034948678,0.009057539,-0.000280406,-0.006206029,0.018777504,0.00726859,19.2739576,0.032375085,101.9008351,28.39024359,47.74476932,-0.016078888,-0.024321003,0.013218918,0
-0.584114124,0.454125084,72.87480893,0.043815609,-0.007359477,0.023619134,0.29195683,28.23045047,2.287801935,1506.672864,-0.009467325,0.017044692,0.004636569,-0.010459783,0.013024571,0.029899799,19.76336182,0.054141617,101.8994207,28.06062031,47.75155321,-0.034128529,-0.045739347,0.022943399,0
-1.203917193,0.500976027,68.91276591,-0.015521781,-0.009375291,0.015258556,0.40790205,28.24285635,2.204259806,1507.374469,0.012374718,-0.029020629,-0.022465403,0.024558051,0.011546919,0.003527721,20.25512379,0.030029969,101.9413889,28.00082408,47.73731025,-0.022053244,-0.083756595,0.032584729,0
-1.486487492,0.444687655,60.16730309,-0.028456913,-0.000162069,0.006904812,1.496204136,28.23851104,2.167490424,1513.739137,-0.022626489,0.022809643,0.003145336,-0.033645982,0.01261816,-0.000318571,20.81281585,0.032576233,101.9237572,27.9759409,47.77886427,-0.037715376,-0.069207773,0.008883227,1
-1.359257187,0.321807641,52.19700059,-0.00859566,0.018921125,0.006893685,1.11458582,28.19787152,2.381972077,1511.512292,-0.009220941,0.02071784,0.014825061,5.04E-05,0.016830042,0.038154503,20.9990965,0.023778629,101.8970631,28.21370902,47.74333155,-0.002958468,-0.030471692,-0.002495474,0
-1.007605808,0.328902822,50.10573413,0.01010902,-0.006089436,-0.005151277,0.269615731,28.2101506,1.897216656,1506.375768,-0.033899372,0.018128259,-0.014674492,-0.028449429,0.037008747,-0.007904627,21.04158325,0.059129463,101.9366588,28.37091308,47.70134335,0.009272954,-0.027253852,0.033651059,0
-0.584619113,0.443274855,55.36976268,-0.036078065,-0.024832401,-0.034208531,0.196839945,28.2322775,2.196775347,1505.988337,-0.005972889,-0.01541518,0.013005973,-0.015044231,-0.003171452,-0.007051643,21.04422868,0.020390475,101.9237806,28.30270175,47.72007703,-0.001995642,-0.064932796,0.001827254,0
-0.308390409,0.473157968,62.46186492,-0.039701179,0.029222742,-0.012814178,0.158535722,28.21228341,2.295561525,1505.886845,0.035240381,-0.028527997,-0.019404095,-0.015771503,-0.026296564,0.011146087,21.04559895,0.034803696,101.9208201,28.34578275,47.7582371,0.019165199,-0.078918544,0.01032473,0
-0.032699695,0.603705488,65.45327022,-0.029555669,0.022464271,-0.012404135,0.155002172,28.23187987,2.038123439,1505.809248,0.005354018,-0.036141439,0.003719168,0.023847239,-0.029694565,0.031682705,21.09744056,0.019593432,101.9385452,28.35152704,47.74135459,0.004401334,-0.063875439,0.026858246,0
0.122940131,0.697714695,63.85206623,-0.012800321,0.003854823,0.012276256,0.183876161,28.26495425,1.901808721,1505.724927,0.034011677,-0.039330706,0.014409414,-0.008128992,-0.001299281,0.036224825,21.05104365,0.022245466,101.8619368,28.38475969,47.74932883,0.019209183,-0.087923877,0.007516535,0
0.310652187,0.664777922,60.70754374,-0.014623818,0.01073541,-0.021619743,0.163943567,28.23785312,2.159365057,1505.797751,0.011329959,-0.003886295,0.015843837,-0.003814946,0.010506376,-0.038510894,21.06183245,0.068446444,101.9218486,28.37187306,47.71590673,-0.044921503,-0.043337924,0.022341943,0
0.424096774,0.450110405,54.78281212,0.005692044,-0.040856037,-0.014452726,0.126787969,28.23814134,2.256917408,1505.733286,0.034900366,-0.000877491,0.007294902,-0.050607866,0.014164571,0.023007265,21.05752326,0.061475542,101.9206527,28.27116798,47.74427891,-0.029715661,-0.067661083,0.002929902,0
0.524959906,0.304065653,49.47236345,0.006515752,-0.007365911,-0.026219633,0.094805346,28.2333007,2.13792234,1505.603298,-0.030237108,0.027744301,0.038681676,0.000593829,0.022215598,-0.019313802,21.11324916,0.056041244,101.9212391,28.10686687,47.71218719,0.011733195,-0.067484029,0.013009,0
0.246975102,0.349174599,48.81422963,-0.024131421,0.00248528,-0.020997311,0.121531686,28.22891577,2.675276998,1505.555846,0.042395238,0.007811854,0.016590423,0.022882639,-0.031146968,0.022024475,21.04613577,0.054017565,101.8984474,27.94771444,47.72992991,0.005158281,-0.074271253,0.037093661,0
-0.329692986,0.570435469,53.00206943,0.048414265,-0.010666296,0.043170279,0.092627954,28.23311327,2.142725761,1505.523905,0.036293575,-0.025864296,-0.008750931,-0.027486825,-0.012431316,-0.010319735,21.07744252,0.065694104,101.9399101,27.93952129,47.68498333,0.020771367,-0.083777915,0.015702262,0
-1.024433638,0.657777911,61.08391198,0.013970303,-0.04072116,-0.008856125,0.068876491,28.20717468,2.111639272,1505.617784,-0.013906767,0.000216901,-0.008528609,-0.023155165,0.002220905,0.008488111,21.06388215,0.04122607,101.9110456,28.16879928,47.47988149,-0.064768715,-0.085670819,0.022925732,0
-1.57365575,0.481943255,68.6277695,0.022693142,0.005135045,-0.004786995,0.18634143,28.23804639,1.960468481,1505.939923,0.013730447,-0.022972918,-0.031764385,0.064278383,0.00835689,-0.020296209,21.04990891,0.026787303,101.8898544,28.32063738,47.26781973,-0.021246947,-0.024554275,0.02239338,0
-1.64397038,0.208870537,68.95954796,0.024540555,0.01800473,0.003482474,1.534963485,28.26386574,2.204992727,1513.997405,-0.053246591,0.002471209,0.01398657,-0.035634262,0.0013497,0.012709254,21.08567168,0.011929764,101.9336116,28.32901162,47.27170142,0.022145369,-0.04558773,0.006189165,0
-1.32152957,0.21026929,61.36333511,-0.026598059,0.021420833,-0.016086326,2.173354267,28.21537127,2.127218512,1518.074904,-0.033922367,0.025903421,0.023680047,-0.025848162,0.012396495,-0.026137165,21.09702773,0.026717145,101.889427,28.33801923,46.86945708,-0.001472277,-0.044605123,0.006797425,0
-0.531168613,0.477938644,53.28680743,-0.010793569,0.016010615,0.035996808,1.471447444,28.20948024,2.221312466,1513.694339,-0.001973462,0.013705454,-0.048121624,0.045706385,-0.001622111,0.020575952,21.03627227,0.007428929,101.884814,28.3549101,46.84408222,0.024379802,-0.010525021,0.037289922,0
0.313873544,0.759744906,48.03830573,0.033360444,0.000689449,0.015414172,0.271959549,28.21970122,1.959977013,1506.464939,-0.027973944,0.039787617,0.034970477,0.031011567,-0.009867451,0.012214995,21.05253873,0.018174163,101.8850306,28.36703845,46.80208776,-0.001581973,-0.031898128,0.030156925,0
0.918348784,0.766385759,46.57664471,-0.028842836,0.01170928,-0.002301109,0.153778237,28.20178947,1.850697246,1505.862033,-0.008925909,-0.019175497,0.027055718,-0.003814546,-3.22E-05,0.016709339,21.04447327,0.040211416,101.9072693,28.37607769,46.74922104,-0.00797896,-0.042783234,-0.009596971,0
1.043009156,0.572563624,51.36220433,0.006613363,-0.000290022,0.047365422,0.177093631,28.23048375,2.133110746,1505.786965,-0.015764482,0.048502593,-0.005367373,0.015740442,0.011623042,0.020317602,21.05726644,0.04050871,101.9090044,28.37858408,46.73085083,0.022345419,-0.032249477,0.023947984,0
0.67328376,0.287942164,58.3654502,0.008712327,0.0219029,0.028896847,0.13777628,28.28729742,2.213989832,1505.837572,0.024069458,0.012395984,-0.015584826,0.019202828,0.005083535,-0.00137682,21.05102874,0.02757812,101.8985522,28.3450064,46.71376802,0.017162318,-0.053103042,-0.007306449,0
0.001295223,0.213456069,63.65705253,0.001339206,0.021605844,0.002613152,0.184300731,28.24022386,2.039340135,1505.854518,0.006801501,-0.014051285,-0.011391716,-0.003147776,-0.020798851,0.030936815,21.06038604,0.047921581,101.877868,28.37464129,46.71763336,0.004729898,-0.050587501,-0.00478426,0
-0.858784488,0.39581118,66.23261491,0.011006223,-0.015071016,0.006575367,0.24999294,28.22325872,2.295726803,1506.275194,-0.011538535,0.032278866,-0.011200536,-0.018437526,-0.017309271,0.02381716,21.06765418,-0.004339579,101.8632299,28.39494975,46.92308752,0.015464803,-0.029022633,0.004342897,0
-1.383009805,0.587537691,63.76942279,-0.003972412,-0.004114313,0.034185667,0.412556939,28.21653133,2.135841607,1507.296921,-0.017111759,-0.010519348,-0.009453223,-0.029881198,0.003613196,0.007961942,21.04549751,0.024580968,101.8861879,28.07640669,47.17329798,-0.018922334,-0.047015746,-0.001976206,0
-1.432986751,0.683497398,58.96412926,0.05351461,-0.004932413,-0.026568287,1.477631065,28.24743221,2.280644917,1513.521514,0.004432843,0.014777905,-0.031495072,0.018835194,0.034819599,-0.010909527,21.06236679,0.045916597,101.8909499,27.97320526,47.22463088,-0.047218118,-0.038039892,-0.018122409,0
-1.147300504,0.651958245,54.64087349,-0.001155821,0.017768325,-0.025213683,0.977887536,28.20126052,2.390519174,1510.682093,0.010746387,-0.015327585,0.024274585,-0.022110956,0.003973111,0.003935604,21.05957249,0.033311969,101.9061786,27.96641259,47.26259429,0.024696498,-0.071976468,0.004643156,0
-0.711396577,0.460530326,52.29481588,0.004321849,-0.014529431,-0.02783099,0.321892658,28.23176286,2.58974646,1506.538251,-0.014117059,0.00297443,-0.005665177,-0.010560455,-0.000396809,0.015533386,21.04245059,0.027027976,101.8516852,27.98496578,47.20094696,0.006664373,-0.062289442,0.021396128,0
-0.108798954,0.234208762,52.03413817,0.053339464,-0.023841413,0.011391347,0.195146872,28.22359042,2.132839373,1505.956376,-0.009535149,0.015409494,-0.009656402,0.020290725,0.015495283,-0.015183196,21.08572361,-0.001158254,101.9057404,27.97359559,47.22130243,0.015807886,-0.078939221,0.001880397,0
0.401654187,0.122684896,53.80176515,-0.008858373,0.001080717,-0.002611292,0.152940561,28.21010305,2.33015525,1505.778254,-0.025779877,-0.003017133,-0.008677532,-0.014946011,0.028607725,0.018213051,21.08190467,0.015820854,101.9081628,27.97853592,47.02821924,0.000136367,-0.077445017,0.000967699,0
0.319196452,0.305300434,12.63485242,-0.024254833,-0.00078813,0.021878407,3.193836162,2.129838143,2937.380832,1507.970119,1127.851392,-0.019145621,-521.9379824,0.011965549,-0.016045308,0.038017352,20.10266113,0.168380479,96.81949678,18.88036536,48.7494788,0.020513576,0.163459634,0.108225585,0
0.251029821,0.208687667,11.00538819,-0.01982397,-0.001022221,0.043982551,3.168516719,2.127440815,2937.460381,1507.973409,1146.548004,0.005141433,-868.924381,0.025012612,0.010965036,-0.02770842,20.12647029,0.1257602,96.91410557,18.87374561,48.75776803,0.009879418,0.199473131,0.109977023,0
0.237831184,0.272667257,9.45494539,0.017128596,-0.027947531,0.005403256,3.214541209,2.161295245,2937.365938,1507.992637,1146.60955,0.015924829,-809.3630667,-0.031412033,-0.009451258,-0.019238506,20.12617207,0.136064801,96.93275755,18.87065735,48.75787526,-0.032198254,0.167846588,0.055038907,0
0.329913209,0.34445438,8.017349029,-0.009349824,0.028876184,-0.03186503,3.200888873,2.202533707,2937.607387,1508.082538,1096.21411,0.039029492,-0.022292563,-0.005685158,-0.03268154,-0.006037656,20.15414846,0.107973055,96.95963403,18.89295229,48.72158669,-0.007556461,0.202502159,0.065644259,0
0.488256946,0.53249047,6.69031999,-0.006957561,0.016241058,0.014211068,3.173042637,2.174196658,2937.471297,1508.021894,738.9130928,-243.3936835,-0.007950089,0.001771407,-0.001802399,-0.009579708,20.24472148,0.121533355,96.97185634,18.88163297,48.72166912,-0.010352959,0.289473981,0.105276351,0
0.614053444,0.715493877,5.334869491,-0.02444699,-0.017773074,0.019367675,3.192875035,2.172166921,2937.643287,1508.092522,749.4747815,-271.3221461,0.00917963,-0.010932635,-0.016220041,-0.017830324,20.22057219,0.140990226,96.96611882,18.85846055,48.70295044,0.018818299,0.303764411,0.103067923,0
0.568108933,0.835290928,4.041751269,0.015287818,-0.012565735,-0.029045498,3.207164793,2.186990991,2937.424967,1508.189862,782.7633356,-390.7970548,-1031.138156,-0.0038054,0.025856945,0.019240142,20.17473852,0.168323999,96.97228757,18.88101301,48.69225849,0.010982686,0.181236351,0.050561479,0
0.262202699,0.94038542,2.815855287,-0.020412787,0.017626099,-0.000326982,3.19048179,2.202250633,2937.505042,1508.079943,779.5122369,-413.6775298,-1032.988248,-0.01728247,0.004488008,-0.037389831,20.19471922,0.112243298,96.93026453,18.88027781,48.72187396,0.003985678,0.238079453,0.076367902,0
0.011161379,1.015350801,1.594594924,-0.023163931,0.009276567,-0.013786489,3.172539409,2.148563376,2937.897463,1508.146917,799.8127804,-412.5089018,-1027.526764,-0.023918055,0.000960692,-0.010574981,20.18306828,0.119938717,96.95708787,18.86520443,48.70067407,-0.043054909,0.282683181,0.086243828,0
-0.053138193,1.198275932,0.4032702,-0.027381328,0.00628292,0.013828101,3.154150399,2.186430457,2937.741226,1508.146403,794.1192831,-414.4938814,-0.048984308,0.015632765,0.02150315,-0.010516873,20.40753942,0.136014311,97.16343325,18.93624023,48.18960053,-0.018666893,0.268457899,0.065123191,1
0.245696217,1.362456213,359.2906066,0.011979138,-0.024540557,0.014043248,3.195717486,2.176864845,2937.917023,1508.157477,790.0775103,-417.1405197,-0.035771973,-0.021207342,0.01812442,-0.009141954,20.35408616,0.044627029,97.2570989,18.75815816,48.3710638,0.025155182,0.315044081,0.074758446,1
0.638766612,1.660168898,358.2037401,-0.017692446,-0.026965916,-0.038411943,3.194262075,2.237835942,2937.628752,1508.255346,790.0734239,-417.1560859,0.01028757,-0.029757884,0.008811849,-0.01296044,19.79296554,0.194108478,97.10575248,18.26836693,48.53076676,-0.003538655,0.297233307,0.073394393,1
0.708802565,1.835492307,357.1812389,0.002748554,0.021712851,-0.01898576,3.213772896,2.222235348,2937.590752,1508.312135,792.5147289,-417.1735657,-0.006361401,0.010490745,-0.007611239,0.008580122,20.19858429,0.106573867,97.17575128,18.91253552,48.84301649,0.01909823,0.339848992,0.008844562,1
0.460865732,1.96421673,356.2220459,-0.005335664,-0.018247007,-0.028482322,3.172478761,2.217886999,2937.575674,1508.357808,792.4679052,-417.1804608,-0.007996192,-0.038311829,0.002524032,-0.028757625,20.82565236,0.123515527,97.20247549,18.79619752,48.67111376,-0.00507156,0.240976186,0.01258662,1
